sourceid,destid,distance,duration,duration_in_traffic
12,97,13298,2571,4141
12,98,12531,2323,3775
12,99,12694,2188,3424
12,103,13799,2186,3692
12,104,15318,2425,4104
12,105,15054,2351,3981
12,106,16123,2509,4275
12,125,15837,2437,3965
12,126,16373,2470,4096
12,127,15457,2286,3789
12,128,16340,2257,3741
12,131,18173,2470,3963
12,122,15761,2815,4470
12,123,14928,2492,4199
12,124,15616,2635,4415
12,132,17492,2482,4077
12,133,18644,2706,4299
12,134,16620,2883,4754
12,157,20575,2768,4483
12,158,19793,2597,4131
12,135,16155,2770,4692
12,136,16796,2949,4926
12,137,16958,2952,4934
12,138,16761,3048,4982
12,139,18797,3474,5739
12,140,17720,3217,5336
12,141,21688,3002,4874
12,118,19051,3508,6005
12,119,19023,3451,5970
12,142,19175,3484,5905
12,143,25228,3657,6045
12,144,23371,3806,7221
12,145,22528,3506,6713
12,153,22495,4173,7385
12,155,22685,3208,5162
12,156,21808,3024,4827
12,154,23698,3254,5394
12,162,21273,2866,4569
12,163,21720,2946,4662
12,164,22573,3034,4987
12,161,21262,2828,4504
12,165,23250,3244,5470
12,166,24749,3485,5824
12,167,24777,3485,5878
12,180,24995,3558,5861
12,181,24897,3445,5836
12,182,23913,3414,5701
12,146,22405,4117,7274
12,147,22474,4088,7698
12,148,25080,3989,7851
12,151,26621,4135,8216
12,152,25724,4134,7889
12,178,25965,3648,6390
12,173,25888,4738,9118
12,176,29387,4320,7647
12,168,26665,3844,6521
12,169,26580,3912,6721
12,179,25401,3596,6142
12,149,37947,5115,8905
12,150,33274,4265,7487
12,82,28422,3951,6145
12,83,33298,4499,7404
12,84,34497,4437,7705
12,85,28411,3717,6371
12,174,38028,4699,8588
12,175,31611,4695,8409
12,186,25903,3777,6452
12,187,27686,4033,7214
12,188,29666,4362,7805
12,189,54621,5053,7414
12,190,53989,4833,7073
12,191,51726,4688,6736
12,193,44009,4301,6274
12,184,25493,3751,6149
12,185,25679,3676,6101
12,192,47644,4619,6561
12,194,41682,3941,5588
12,195,40691,4300,6730
12,196,43547,4242,6069
12,1,15266,2498,3972
12,52,24183,3454,5517
12,129,16769,2451,4130
12,170,27804,4098,6880
12,171,24360,4418,8103
12,183,22155,3052,5058
12,197,38805,4053,5981
12,177,27659,3956,7065
12,172,27216,4350,8679
12,26,20996,2907,4640
12,25,17898,2612,3805
12,86,30777,3918,6784
12,198,34240,3554,4962
13,2,15342,2020,2999
13,3,11314,1600,2296
13,4,13599,1899,2859
13,51,21508,2766,4246
13,53,28821,3647,6041
13,54,25398,3292,5323
13,55,24933,3070,4551
13,56,24275,3100,4696
13,81,26451,3598,5616
13,87,32838,3944,6765
13,10,6582,995,1456
13,11,6722,1045,1463
13,5,18363,2661,4451
13,6,15735,2035,2976
13,7,12802,2245,3525
13,8,9722,1435,1917
13,9,12775,1710,2405
13,130,19452,2522,3644
13,159,24642,2430,3324
13,40,6866,1502,2195
13,72,14838,1874,2748
13,16,4676,725,895
13,160,19858,2565,4186
13,17,7795,1353,1838
13,37,8838,1450,2282
13,38,5111,977,1622
13,42,5618,1011,1858
13,69,7786,1285,2213
13,73,10752,1599,2725
13,12,3187,724,867
13,14,2399,531,670
13,15,1277,359,410
13,39,3097,760,1160
13,41,4236,939,1453
13,70,6778,1431,2287
13,71,7277,1591,2523
13,102,11006,1740,2879
13,43,6760,1245,2226
13,44,6643,1365,2098
13,67,8866,1590,2537
13,68,7924,1485,2562
13,74,9418,1549,2592
13,75,8505,1428,2444
13,35,11670,1924,3194
13,36,8705,1440,1989
13,45,8641,1501,2283
13,64,10992,1876,3062
13,65,9924,1815,2909
13,66,8251,1479,2340
13,76,9793,1760,2902
13,18,8532,1354,2230
13,19,10462,1621,2271
13,20,12658,1967,3393
13,21,12404,2051,2819
13,22,12847,2099,2926
13,33,13846,2213,3058
13,34,12703,2047,3629
13,46,12893,2135,3748
13,31,17013,2632,3920
13,32,15520,2209,3291
13,47,14875,2510,4292
13,48,15689,2764,4589
13,60,15848,2731,4802
13,61,13816,2384,4177
13,78,15609,2542,4372
13,23,14841,2094,3044
13,24,15527,1914,2804
13,27,19222,2511,3771
13,28,18816,2538,4047
13,29,17486,2291,3373
13,30,17720,2681,4034
13,49,18680,2452,3704
13,59,20757,2804,4293
13,113,22746,3913,7069
13,50,21057,2882,4272
13,57,24062,3165,4864
13,58,22324,3620,6981
13,79,17414,2965,5088
13,80,18818,3145,5726
13,88,25771,3570,6050
13,110,16438,3033,5308
13,62,13364,2228,3934
13,63,13878,2249,4008
13,90,17602,2859,5434
13,91,15513,2678,4679
13,92,14532,2408,4253
13,93,13218,2103,4290
13,111,16691,2844,5545
13,112,20405,3457,6287
13,114,22783,3536,6988
13,115,19276,3325,6690
13,116,19691,3598,6427
13,117,17654,3185,5678
13,89,18903,3230,5638
13,109,14356,2657,4517
13,120,13071,2336,3942
13,121,13550,2465,3980
13,77,11255,1952,3060
13,94,12767,2314,3875
13,95,11786,2126,3588
13,96,11245,2043,3423
13,100,10696,1905,3178
13,101,10725,1820,3004
13,107,10651,1789,2945
13,108,10916,2007,3331
13,97,10719,2082,3374
13,98,9952,1835,3021
13,99,10112,1725,2771
13,103,11223,1698,2838
13,104,12741,1937,3245
13,105,12475,1863,3126
13,106,11979,2114,3511
13,125,13258,1948,3180
13,126,13794,1982,3302
13,127,12878,1798,2992
13,128,13760,1768,2921
13,131,15594,1982,3154
13,122,12971,2468,3935
13,123,12346,2030,3560
13,124,13035,2172,3770
13,132,14944,1974,3137
13,133,16076,2193,3519
13,134,13756,2333,3993
13,157,17996,2280,3659
13,158,17214,2109,3342
13,135,13576,2281,3953
13,136,14217,2461,4212
13,137,14376,2489,4288
13,138,14181,2560,4224
13,139,15102,2988,5131
13,140,15142,2732,4533
13,141,19109,2513,4081
13,118,16472,3019,5297
13,119,22107,2997,4922
13,142,16605,3016,5174
13,143,22649,3168,5248
13,144,24667,3553,5589
13,145,18245,3303,6053
13,153,25242,3683,5928
13,155,20106,2720,4380
13,156,19229,2536,4056
13,154,21229,2817,4476
13,162,18694,2377,3774
13,163,19140,2457,3845
13,164,19994,2545,4156
13,161,18683,2340,3713
13,165,20570,2771,4442
13,166,22175,2992,4910
13,167,21968,2994,4823
13,180,22466,3079,5035
13,181,22617,2999,4951
13,182,20776,2889,4723
13,146,19826,3628,6580
13,147,19895,3599,6902
13,148,21253,3706,7505
13,151,22358,3798,7823
13,152,21321,3892,7082
13,178,23697,3169,5388
13,173,23234,4080,8655
13,176,26441,3867,6545
13,168,24091,3357,5647
13,169,24232,3455,5654
13,179,23153,3172,5344
13,149,38661,5009,8665
13,150,34192,4218,7315
13,82,29136,3844,5948
13,83,34012,4392,7206
13,84,35211,4330,7472
13,85,29125,3610,6138
13,174,54447,4870,7350
13,175,46101,4511,6894
13,186,23324,3288,5610
13,187,25107,3544,6380
13,188,44840,4377,6529
13,189,52167,4460,6513
13,190,51536,4240,6171
13,191,49272,4095,5768
13,193,41555,3707,5345
13,184,22914,3262,5230
13,185,23100,3188,5244
13,192,45191,4025,5664
13,194,39228,3348,4727
13,195,38238,3707,5682
13,196,41093,3648,5156
13,1,17604,2504,4112
13,52,24897,3348,5271
13,129,14190,1962,3312
13,170,25225,3610,6003
13,171,26454,3810,6388
13,183,19576,2563,4221
13,197,36352,3460,4998
13,177,24757,3451,5916
13,172,26907,4011,7077
13,26,21710,2800,4388
13,25,18612,2505,3578
13,86,31491,3811,6552
13,198,31786,2961,4126
14,2,16389,2413,3142
14,3,12536,1876,2358
14,4,15276,2252,3509
14,51,23185,3119,4817
14,53,30499,4000,6627
14,54,27075,3645,5937
14,55,26611,3423,5147
14,56,25953,3453,5271
14,81,28129,3951,6253
14,87,32030,4194,7168
14,10,8259,1348,2069
14,11,8400,1398,2077
14,5,20041,3014,5051
14,6,17413,2388,3601
14,7,15040,2591,3859
14,8,11400,1788,2527
14,9,14453,2063,3042
14,130,18926,2472,3212
14,159,24116,2380,2939
14,40,7563,1624,2502
14,72,14312,1823,2360
14,16,6353,1078,1457
14,160,21691,2968,5179
14,17,9472,1706,2430
14,37,10683,1824,2714
14,38,6950,1357,2546
14,42,7457,1393,2838
14,69,9626,1667,3212
14,73,12589,1981,3771
14,12,3926,929,1211
14,13,2503,532,713
14,15,3125,714,943
14,39,3794,882,1445
14,41,5936,1214,2206
14,70,8479,1705,3017
14,71,9153,1862,3392
14,102,12843,2122,3939
14,43,8607,1600,2792
14,44,8491,1720,2670
14,67,10698,1993,3439
14,68,9763,1867,3553
14,74,11258,1931,3628
14,75,10338,1832,3387
14,35,13510,2306,4192
14,36,10040,1754,2816
14,45,10106,1884,3192
14,64,12839,2231,3624
14,65,11756,2218,3810
14,66,10084,1882,3239
14,76,11640,2115,3489
14,18,10210,1707,2840
14,19,12139,1974,2916
14,20,14498,2349,4441
14,21,14499,2343,3595
14,22,14525,2452,3553
14,33,15776,2421,3756
14,34,14550,2401,4240
14,46,14733,2517,4804
14,31,18691,2985,4510
14,32,17198,2562,3906
14,47,16715,2892,5353
14,48,18949,3068,4619
14,60,17696,3085,5392
14,61,15565,2821,5103
14,78,17449,2924,5436
14,23,16519,2447,3671
14,24,17204,2266,3399
14,27,20900,2864,4385
14,28,20494,2891,4658
14,29,19163,2644,3962
14,30,19397,3034,4618
14,49,20358,2805,4314
14,59,22434,3157,4876
14,113,24609,4073,8015
14,50,22735,3235,4898
14,57,25739,3518,5552
14,58,28601,3761,6408
14,79,18922,3276,5686
14,80,20651,3549,6702
14,88,27449,3923,6705
14,110,18278,3415,6188
14,62,15197,2631,4838
14,63,15725,2604,4634
14,90,19435,3262,6372
14,91,17361,3032,5287
14,92,16380,2762,4891
14,93,15351,2519,4863
14,111,18539,3198,6101
14,112,22075,3650,7500
14,114,24622,3918,8044
14,115,21123,3679,7378
14,116,21539,3953,7060
14,117,19494,3568,6607
14,89,20126,3480,6235
14,109,16204,3011,5116
14,120,14919,2691,4530
14,121,14453,2906,4879
14,77,13194,2476,4476
14,94,14606,2696,4872
14,95,13252,2509,4535
14,96,12711,2426,4366
14,100,12723,2221,4184
14,101,13702,2203,4149
14,107,12491,2171,3876
14,108,12381,2390,4297
14,97,12567,2437,3981
14,98,11417,2218,3972
14,99,11955,2081,3659
14,103,13060,2080,3927
14,104,14181,2223,3894
14,105,14312,2245,4222
14,106,15391,2375,4110
14,125,15098,2330,4204
14,126,15633,2364,4309
14,127,14717,2180,4010
14,128,15619,2114,3861
14,131,16880,2357,4171
14,122,15027,2706,4413
14,123,14186,2412,4514
14,124,14882,2526,4361
14,132,16771,2340,4210
14,133,17913,2572,4128
14,134,15603,2688,4609
14,157,19844,2634,4303
14,158,19046,2512,4280
14,135,15408,2685,4839
14,136,15683,2844,5128
14,137,16216,2871,5251
14,138,16029,2914,4816
14,139,18057,3368,6000
14,140,16607,3115,5498
14,141,20957,2868,4713
14,118,18311,3401,6157
14,119,18292,3318,5825
14,142,18444,3350,5742
14,143,24496,3523,5902
14,144,26468,3913,6132
14,145,19973,3619,6570
14,153,21764,4039,7232
14,155,21953,3074,5004
14,156,20694,2919,5008
14,154,22584,3148,5559
14,162,20527,2780,4717
14,163,20606,2840,4831
14,164,21842,2900,4815
14,161,20522,2722,4720
14,165,22402,3175,5464
14,166,23635,3379,5957
14,167,24038,3379,6091
14,180,24256,3451,6099
14,181,24151,3360,6001
14,182,23181,3280,5507
14,146,21674,3983,7104
14,147,21735,3982,7860
14,148,22950,4068,8168
14,151,23766,4403,8519
14,152,28243,4171,7153
14,178,24948,3452,6225
14,173,25157,4604,8955
14,176,44879,4490,6624
14,168,42432,4172,6080
14,169,26065,3858,6567
14,179,24288,3490,6316
14,149,40339,5361,9283
14,150,35919,4553,7914
14,82,30814,4197,6538
14,83,35689,4745,7831
14,84,36889,4683,8093
14,85,30803,3963,6731
14,174,53816,4796,6919
14,175,45575,4460,6501
14,186,37770,3674,5351
14,187,40101,4181,6363
14,188,44313,4326,6126
14,189,51641,4410,6100
14,190,51009,4190,5759
14,191,48746,4044,5395
14,193,41029,3657,4978
14,184,36419,3497,4791
14,185,37882,3632,5287
14,192,44664,3975,5302
14,194,38702,3297,4353
14,195,37712,3657,5309
14,196,40567,3598,4766
14,1,19282,2857,4719
14,52,26575,3700,5893
14,129,15656,2345,4302
14,170,26690,3992,7047
14,171,23629,4284,7978
14,183,21423,2918,4888
14,197,35825,3410,4640
14,177,26920,3850,7346
14,172,28373,4393,8115
14,26,23387,3153,5016
14,25,20290,2858,4194
14,86,33343,4183,7137
14,198,31260,2911,3719
15,2,14969,2170,3204
15,3,10941,1750,2491
15,4,13226,2049,3064
15,51,21297,2828,4999
15,53,28610,3709,6902
15,54,25186,3354,6141
15,55,24722,3132,5344
15,56,24064,3163,5469
15,81,26240,3660,6432
15,87,24257,3830,7636
15,10,6209,1145,1661
15,11,6349,1195,1661
15,5,17990,2811,4653
15,6,15524,2097,3755
15,7,12429,2395,3753
15,8,9511,1498,2691
15,9,12402,1861,2596
15,130,18860,2378,3620
15,159,24050,2285,3300
15,40,6179,1330,1930
15,72,14245,1729,2724
15,16,4303,875,1094
15,160,18702,2387,4008
15,17,7584,1416,2578
15,37,7615,1488,2501
15,38,3954,796,1481
15,42,4462,833,1684
15,69,6630,1106,2038
15,73,9593,1420,2560
15,12,4514,1078,1362
15,13,1729,459,520
15,14,3121,708,915
15,39,2020,474,726
15,41,2940,635,1058
15,70,5483,1127,1847
15,71,6157,1284,2181
15,102,9848,1562,2695
15,43,5603,1066,2052
15,44,5487,1186,1992
15,67,7710,1411,2425
15,68,6768,1306,2388
15,74,8262,1371,2462
15,75,7349,1250,2259
15,35,10514,1745,3088
15,36,8753,1632,2647
15,45,7485,1322,2177
15,64,9836,1698,2965
15,65,9096,1556,2530
15,66,7095,1300,2233
15,76,8602,1570,2742
15,18,8159,1504,2446
15,19,10251,1683,3068
15,20,11502,1788,3290
15,21,12977,2114,3712
15,22,12636,2161,3706
15,33,12551,2081,3808
15,34,11546,1868,3530
15,46,11737,1956,3642
15,31,14789,2657,4698
15,32,13552,2273,4172
15,47,13719,2331,4182
15,48,14533,2585,4502
15,60,14692,2552,4692
15,61,12945,2267,4085
15,78,13852,2344,4348
15,23,14630,2157,3840
15,24,15316,1976,3566
15,27,18981,2618,4530
15,28,18744,2670,4817
15,29,17275,2353,4137
15,30,15779,2890,5212
15,49,18440,2559,4466
15,59,16268,2760,5143
15,113,21605,3539,7270
15,50,20846,2944,5059
15,57,23851,3227,5751
15,58,20828,3398,6853
15,79,15918,2743,4951
15,80,17662,2967,5615
15,88,20890,3403,6936
15,110,15282,2854,5203
15,62,12208,2049,3828
15,63,12722,2071,3902
15,90,16446,2680,5357
15,91,14357,2499,4570
15,92,13661,2290,4150
15,93,12347,1986,4212
15,111,15385,2673,5436
15,112,19079,3089,6346
15,114,21627,3357,6900
15,115,18120,3146,6601
15,116,18745,3311,6694
15,117,16498,3007,5576
15,89,17407,3008,5496
15,109,13485,2539,4426
15,120,11915,2158,3838
15,121,12593,2234,3863
15,77,10099,1774,2958
15,94,11610,2136,3771
15,95,10630,1948,3483
15,96,10089,1864,3320
15,100,9825,1788,3079
15,101,10706,1642,2881
15,107,9498,1585,2744
15,108,10368,1745,3048
15,97,9563,1903,3276
15,98,8795,1656,2917
15,99,8959,1521,2570
15,103,10064,1519,2668
15,104,11463,1751,3048
15,105,11316,1684,2955
15,106,11386,1856,3398
15,125,12102,1769,3021
15,126,12637,1803,3142
15,127,11722,1619,2832
15,128,12623,1553,2673
15,131,13884,1796,2969
15,122,12023,2173,3717
15,123,11192,1825,3349
15,124,11881,1968,3559
15,132,13775,1779,3010
15,133,14907,1998,3401
15,134,12884,2216,3882
15,157,16833,2080,3480
15,158,16058,1930,3188
15,135,12422,2077,3742
15,136,17729,2239,3806
15,137,13222,2285,4074
15,138,13025,2381,4125
15,139,13749,2767,4923
15,140,13980,2550,4487
15,141,17953,2335,3917
15,118,15316,2841,5201
15,119,20951,2819,4761
15,142,15440,2817,5006
15,143,21493,2990,5037
15,144,23534,3370,5413
15,145,16970,3086,5898
15,153,24086,3504,5777
15,155,18917,2526,4196
15,156,18073,2357,3900
15,154,20119,2633,4329
15,162,17538,2199,3618
15,163,17984,2279,3681
15,164,18838,2367,3987
15,161,17526,2161,3549
15,165,19515,2577,4449
15,166,21019,2813,4729
15,167,21042,2818,4857
15,180,21260,2891,4881
15,181,21162,2778,4866
15,182,19620,2710,4563
15,146,18670,3450,6485
15,147,18949,3312,7175
15,148,19946,3535,7388
15,151,21487,3681,7741
15,152,25533,3768,6450
15,178,22839,3033,5148
15,173,22363,3962,8611
15,176,25239,3700,6387
15,168,22930,3176,5484
15,169,22844,3245,5638
15,179,21666,2929,5180
15,149,38450,5071,9459
15,150,33747,4264,8075
15,82,28928,4060,6862
15,83,33801,4454,8072
15,84,35000,4392,8293
15,85,28914,3672,6915
15,174,53753,4716,7301
15,175,45509,4366,6873
15,186,22168,3110,5450
15,187,23951,3365,6214
15,188,44247,4232,6508
15,189,51577,4329,6487
15,190,50943,4095,6150
15,191,48680,3950,5747
15,193,40963,3563,5324
15,184,21758,3084,5064
15,185,22243,3052,5018
15,192,44598,3881,5644
15,194,38635,3203,4706
15,195,37645,3562,5661
15,196,40501,3504,5135
15,1,17232,2654,4327
15,52,24686,3410,6111
15,129,13034,1784,3149
15,170,24068,3431,5838
15,171,25292,3629,6213
15,183,18420,2385,4065
15,197,35759,3315,4977
15,177,23601,3272,5753
15,172,25751,3832,6908
15,26,21499,2863,5203
15,25,18401,2567,4377
15,86,31280,3873,7315
15,198,31196,2830,4097
39,2,16500,2457,4022
39,3,12472,2036,3264
39,4,14758,2335,3897
39,51,22084,3021,5154
39,53,29398,3902,7104
39,54,25990,3571,6382
39,55,25510,3325,5514
39,56,24852,3355,5639
39,81,26937,3805,6486
39,87,24893,3984,8230
39,10,7740,1431,2442
39,11,7881,1481,2446
39,5,21284,2682,4444
39,6,16312,2290,3897
39,7,13939,2493,4163
39,8,10299,1691,2835
39,9,13934,2147,3409
39,130,18373,2224,3130
39,159,23563,2131,2855
39,40,4165,823,1167
39,72,13759,1575,2274
39,16,5869,1018,1655
39,160,18470,2361,3803
39,17,8772,1620,3020
39,37,8432,1636,2717
39,38,4896,902,1561
39,42,5001,824,1332
39,69,4810,1054,1564
39,73,10137,1447,2254
39,12,6308,1434,1983
39,13,3619,841,1195
39,14,3704,994,1549
39,15,2020,499,750
39,41,2632,503,865
39,70,5174,994,1616
39,71,5849,1151,1955
39,102,9615,1536,2485
39,43,5177,1074,1546
39,44,5856,1153,1967
39,67,8527,1560,2622
39,68,6341,1314,1898
39,74,8030,1345,2249
39,75,7117,1224,2053
39,35,11331,1893,3267
39,36,9570,1780,2827
39,45,8302,1471,2353
39,64,10653,1846,3132
39,65,9913,1705,2703
39,66,7913,1448,2408
39,76,9419,1718,2923
39,18,9603,1697,3028
39,19,10861,1873,3093
39,20,12320,1937,3466
39,21,13795,2263,3888
39,22,14508,2422,4297
39,33,13368,2229,3984
39,34,12364,2016,3700
39,46,12555,2105,3808
39,31,15607,2805,4877
39,32,14369,2421,4348
39,47,14536,2480,4348
39,48,15350,2733,4644
39,60,15509,2701,4838
39,61,13762,2415,4249
39,78,15270,2511,4434
39,23,15418,2350,4015
39,24,16103,2169,3708
39,27,19798,2766,4698
39,28,19393,2793,4973
39,29,18062,2546,4276
39,30,16596,3038,5369
39,49,19257,2707,4619
39,59,17086,2908,5347
39,113,22423,3688,7440
39,50,21543,3088,5099
39,57,24548,3372,5789
39,58,21646,3546,7010
39,79,16736,2891,5115
39,80,18480,3115,5788
39,88,21707,3551,7105
39,110,16100,3002,5367
39,62,13026,2198,3994
39,63,13539,2219,4067
39,90,17264,2829,5507
39,91,15174,2647,4733
39,92,14478,2438,4335
39,93,13164,2134,4364
39,111,16202,2821,5594
39,112,19896,3238,6528
39,114,22444,3506,7071
39,115,18940,3269,6764
39,116,19562,3459,6883
39,117,17315,3155,5735
39,89,18224,3157,5669
39,109,14302,2688,4601
39,120,12732,2306,4015
39,121,13410,2382,4069
39,77,10916,1922,3132
39,94,12428,2284,3948
39,95,11448,2096,3660
39,96,10907,2012,3498
39,100,10269,1687,2702
39,101,10474,1616,2652
39,107,10315,1733,2941
39,108,11185,1894,3241
39,97,10380,2052,3458
39,98,9613,1805,3098
39,99,9776,1669,2767
39,103,9832,1493,2438
39,104,11230,1725,2820
39,105,11084,1658,2727
39,106,12929,1869,2977
39,125,11870,1744,2802
39,126,11696,1933,2931
39,127,12263,1646,2540
39,128,11682,1683,2462
39,131,12943,1926,2758
39,122,13273,2184,3638
39,123,12010,1974,3556
39,124,13595,2072,3429
39,132,12834,1909,2799
39,133,14675,1972,3194
39,134,16308,2293,3318
39,157,17382,2128,3208
39,158,15825,1904,2970
39,135,13240,2225,3949
39,136,18271,2266,3496
39,137,14040,2433,4283
39,138,13843,2530,4301
39,139,14763,2958,5218
39,140,14797,2698,4668
39,141,18494,2361,3608
39,118,22248,2944,4847
39,119,20718,2793,4521
39,142,20017,2789,4414
39,143,22034,3016,4692
39,144,23301,3345,5198
39,145,24021,3228,5593
39,153,24581,3536,5426
39,155,19491,2567,3871
39,156,17840,2331,3651
39,154,20614,2664,4016
39,162,17306,2173,3410
39,163,17752,2253,3457
39,164,19380,2393,3694
39,161,18068,2188,3249
39,165,20057,2604,4182
39,166,20781,2792,4528
39,167,21695,2874,4448
39,180,21078,2875,4669
39,181,22003,2847,4476
39,182,20162,2737,4270
39,146,19487,3598,6639
39,147,19766,3460,7359
39,148,20763,3683,7559
39,151,22304,3829,7905
39,152,26071,3727,6022
39,178,23082,3017,4893
39,173,28796,4272,7373
39,176,26125,3757,5995
39,168,23477,3205,5197
39,169,22890,3245,5280
39,179,22538,3020,4888
39,149,39237,5264,9589
39,150,34564,4413,8263
39,82,29713,4100,6898
39,83,34588,4647,8262
39,84,35788,4585,8469
39,85,29702,3865,7089
39,174,53263,4548,6824
39,175,45022,4212,6415
39,186,37217,3426,5259
39,187,39548,3932,6252
39,188,43760,4078,6022
39,189,51088,4161,6008
39,190,50456,3941,5664
39,191,48193,3796,5294
39,193,40476,3409,4893
39,184,35866,3249,4698
39,185,21712,2983,4867
39,192,44111,3727,5208
39,194,38149,3049,4260
39,195,37159,3409,5215
39,196,40014,3350,4684
39,1,20534,2535,4125
39,52,25474,3603,6286
39,129,12802,1758,2940
39,170,24615,3459,5551
39,171,25060,3603,5973
39,183,18961,2411,3771
39,197,35272,3161,4552
39,177,24142,3299,5405
39,172,25519,3806,6679
39,26,22286,3056,5343
39,25,19189,2760,4533
39,86,31977,4018,7364
39,198,30707,2663,3640
41,2,17421,2612,4454
41,3,13393,2192,3683
41,4,15678,2491,4297
41,51,22159,3053,5367
41,53,29675,3922,7504
41,54,26215,3591,6700
41,55,25787,3346,5929
41,56,25129,3376,6061
41,81,27304,3874,7032
41,87,33691,4219,8099
41,10,8428,1407,2751
41,11,8802,1637,2858
41,5,21721,2773,4606
41,6,16589,2311,4368
41,7,14552,2234,4415
41,8,10576,1711,3330
41,9,14855,2302,3817
41,130,10274,1783,2761
41,159,15020,2391,3505
41,40,3631,680,995
41,72,6041,1189,1865
41,16,6235,1088,2214
41,160,15837,2165,3173
41,17,8648,1629,3223
41,37,8679,1702,3141
41,38,4039,778,1153
41,42,3370,647,1003
41,69,2887,703,946
41,73,6728,1199,1738
41,12,7228,1591,2368
41,13,4540,998,1610
41,14,5562,1249,2311
41,15,2940,656,1167
41,39,2603,497,944
41,70,2542,492,753
41,71,2940,677,899
41,102,5795,1305,1738
41,43,3645,795,1138
41,44,4999,1029,1519
41,67,6062,1376,1963
41,68,4809,1035,1494
41,74,5397,1149,1633
41,75,4457,1020,1467
41,35,11579,1959,3719
41,36,10007,1870,3005
41,45,8549,1536,2761
41,64,10900,1911,3553
41,65,9137,1771,2774
41,66,8160,1513,2826
41,76,7863,1606,2482
41,18,9677,1729,3288
41,19,11298,1963,3269
41,20,12567,2002,3930
41,21,14042,2328,4363
41,22,14756,2487,4769
41,33,13615,2294,4440
41,34,12611,2081,4177
41,46,12802,2170,4267
41,31,15854,2870,5358
41,32,14616,2487,4798
41,47,14784,2545,4795
41,48,15597,2799,5092
41,60,15757,2766,5324
41,61,14010,2480,4687
41,78,14917,2557,5003
41,23,15695,2370,4483
41,24,16380,2189,4184
41,27,20075,2787,5149
41,28,19670,2814,5451
41,29,18339,2567,4745
41,30,16843,3104,5840
