sourceid,destid,distance,duration,fare
54,84,12231,3486,27
54,85,11117,3653,30
54,174,21248,5767,85
54,175,23844,6300,39
54,186,25105,6817,41
54,187,25874,6520,41
54,188,28021,7387,42
54,189,24258,6119,40
54,190,27001,6716,95
54,191,28915,7431,95
54,193,30781,7062,42
54,184,28408,7165,42
54,185,25491,7093,41
54,192,27665,7297,40
54,194,28012,7432,40
54,195,27752,6486,42
54,196,29984,7587,42
54,1,26843,6777,95
54,52,1485,1075,0
54,129,29435,6261,71
54,170,23963,5731,39
54,171,19836,5528,35
54,183,26154,6476,41
54,197,29729,6995,52
54,177,25289,6403,41
54,172,26897,6450,42
54,26,4447,3287,0
54,25,16853,4831,30
54,86,13717,4415,37
54,198,35501,8031,79
55,2,25714,6425,84
55,3,25626,6767,84
55,4,23395,5678,82
55,51,3908,2069,5
55,53,8504,3351,20
55,54,7140,2663,15
55,56,4036,1628,10
55,81,4032,2981,0
55,87,9955,3344,30
55,10,21083,5121,28
55,11,23260,6066,33
55,5,20615,5566,74
55,6,14572,4045,34
55,7,19787,5836,75
55,8,19089,5042,75
55,9,21443,5935,80
55,130,28629,6888,42
55,159,32080,5990,77
55,40,30278,6712,65
55,72,26617,5983,64
55,16,22659,5423,33
55,160,25849,6279,40
55,17,20845,4839,23
55,37,21081,5079,23
55,38,23096,5784,28
55,42,23804,5623,28
55,69,25501,6152,29
55,73,25154,5586,65
55,12,25340,6654,38
55,13,29654,6532,67
55,14,28098,7355,43
55,15,28398,5538,67
55,39,26756,7024,45
55,41,27706,6572,50
55,70,29714,6548,69
55,71,28325,6003,67
55,102,23024,5687,39
55,43,24458,5855,28
55,44,22464,5680,39
55,67,20157,4986,39
55,68,22743,5779,42
55,74,23240,5695,47
55,75,21252,4969,39
55,36,20380,4878,23
55,45,22860,5442,37
55,64,16727,4538,30
55,65,18680,4864,35
55,66,21197,5343,40
55,76,18164,4261,35
55,18,21177,5230,39
55,19,16809,4895,65
55,20,20091,4757,37
55,21,16564,4709,65
55,22,14133,4277,65
55,33,19160,4675,37
55,34,17830,4491,35
55,46,17365,4418,35
55,31,14585,4144,65
55,32,14614,4669,65
55,47,20438,5218,37
55,48,15106,4411,65
55,60,12543,3783,30
55,61,13487,4474,30
55,78,12901,3613,32
55,23,13023,3906,24
55,24,10631,3167,22
55,27,7977,2729,20
55,28,9701,3242,25
55,29,10137,3093,45
55,30,14475,4060,65
55,49,12092,3711,55
55,59,10270,3121,30
55,113,12672,4258,35
55,50,10200,3717,25
55,57,5314,2221,10
55,58,8157,3308,15
55,79,9107,3319,17
55,80,7466,2329,17
55,88,13336,4194,27
55,110,12609,3501,20
55,62,16767,4544,30
55,63,14920,3944,30
55,90,11045,3700,19
55,91,12457,3655,20
55,92,12922,3437,20
55,93,17915,4759,30
55,111,11272,3070,19
55,112,9919,2700,27
55,114,11207,3603,35
55,115,13393,3790,32
55,116,13394,4172,29
55,117,12773,3694,24
55,89,9080,2695,17
55,109,15147,3995,25
55,120,17272,3863,0
55,121,18578,4146,45
55,77,18157,4705,35
55,94,16867,4267,30
55,95,22305,4697,60
55,96,17641,4835,35
55,100,21708,5181,39
55,101,22450,5485,39
55,107,22493,4950,60
55,108,18504,4854,40
55,97,18457,4638,35
55,98,18854,4740,35
55,99,19955,4848,37
55,103,22620,4919,55
55,104,20764,4409,55
55,105,20058,4605,50
55,106,19738,4296,50
55,125,20613,4279,50
55,126,21937,4795,57
55,127,23075,4977,60
55,128,24304,5156,65
55,131,25935,5543,62
55,122,18220,3870,45
55,123,19352,3969,50
55,124,19772,4322,50
55,132,21778,4494,53
55,133,21809,4477,53
55,134,19130,5010,35
55,157,19298,4755,35
55,158,24546,5050,57
55,135,18366,4936,35
55,136,17705,4542,30
55,137,17479,4490,30
55,138,17492,4738,30
55,139,15294,3970,20
55,140,16704,4198,30
55,141,17940,4533,35
55,118,14649,3777,20
55,119,14249,3503,20
55,142,17481,4464,35
55,143,16379,4351,30
55,144,16894,4580,30
55,145,16041,4093,30
55,153,17275,5355,34
55,155,19838,5244,35
55,156,21009,5494,37
55,154,19770,4864,37
55,162,21111,5358,37
55,163,21599,5117,37
55,164,20378,4733,37
55,161,22449,5750,39
55,165,22060,5516,39
55,166,19838,4801,37
55,167,18788,4965,35
55,180,20876,5516,37
55,181,22990,5451,39
55,182,23789,5820,40
55,146,14357,4009,29
55,147,14246,3901,29
55,148,15832,4430,34
55,151,14055,3844,40
55,152,19658,5150,37
55,178,21841,5454,39
55,173,15906,4384,40
55,176,19399,5025,22
55,168,19413,5068,35
55,169,19290,4930,35
55,179,22271,5350,23
55,150,11013,3450,19
55,82,4492,2018,10
55,83,9367,2752,17
55,84,9648,3049,22
55,85,5894,2409,10
55,174,16084,4615,30
55,175,21044,5931,38
55,186,22318,5682,39
55,187,23567,6302,39
55,188,20218,5925,41
55,189,21458,5750,39
55,190,20713,5742,32
55,191,25011,6114,39
55,193,28013,6812,40
55,184,26344,6745,40
55,185,22704,5958,39
55,192,24865,6928,39
55,194,24655,6556,44
55,195,25446,6272,40
55,196,28607,6746,42
55,1,24031,5865,85
55,52,7165,2655,15
55,129,26401,5575,67
55,170,20975,5424,23
55,171,16479,4652,34
55,183,23096,5865,39
55,197,25436,6541,40
55,177,21295,5507,23
55,172,18636,4889,22
55,26,10584,3334,30
55,25,14053,4559,29
55,86,8519,3175,25
55,198,35181,7603,82
56,2,24338,6093,79
56,3,25450,6331,39
56,4,22019,5346,77
56,51,3105,1896,5
56,53,7561,2842,15
56,54,6136,1884,15
56,55,3376,1610,5
56,81,3073,2244,0
56,87,11420,3441,27
56,10,18103,4438,27
56,11,20746,5196,32
56,5,18053,4909,36
56,6,12046,3278,35
56,7,17303,4900,40
56,8,15165,4227,25
56,9,20067,5603,75
56,130,27165,5644,72
56,159,29347,5512,75
56,40,29662,6908,42
56,72,24560,5777,40
56,16,20133,4919,32
56,160,25296,5037,67
56,17,18319,4335,22
56,37,18555,4575,22
56,38,20535,4945,23
56,42,21242,4784,23
56,69,22939,5313,23
56,73,21719,5315,37
56,12,22826,6084,37
56,13,23946,6154,39
56,14,27365,6739,42
56,15,25152,5057,65
56,39,24905,6399,39
56,41,25065,5684,40
56,70,27532,6677,40
56,71,27360,5730,69
56,102,20664,5138,37
56,43,21896,5016,23
56,44,20729,5099,37
56,67,18351,4379,35
56,68,20227,4959,37
56,74,20599,4807,37
56,75,19929,5071,35
56,36,18641,4410,22
56,45,20768,4849,23
56,64,16611,4403,59
56,65,16098,4251,35
56,66,18395,4683,35
56,76,16936,4027,30
56,18,15923,4402,20
56,19,14741,4161,25
56,20,13930,4132,20
56,21,14002,4141,20
56,22,11571,3705,19
56,33,16600,4204,36
56,34,15271,4017,34
56,46,14805,3948,34
56,31,12197,3516,27
56,32,12052,4097,19
56,47,17878,4748,36
56,48,12718,3779,27
56,60,9981,3091,25
56,61,13747,4196,27
56,78,10339,2921,27
56,23,10461,3193,19
56,24,8069,2455,17
56,27,5415,2020,10
56,28,7139,2550,20
56,29,7575,2510,15
56,30,12087,3432,27
56,49,9776,3088,22
56,59,7708,2429,25
56,113,10456,3352,22
56,50,7638,3025,20
56,57,2788,1717,5
56,58,6318,2818,10
56,79,6581,2815,10
56,80,4939,1821,10
56,88,6431,2419,15
56,110,10886,3007,33
56,62,14208,4070,29
56,63,12311,3477,29
56,90,8520,3010,17
56,91,9931,3147,17
56,92,10380,2886,19
56,93,13964,3837,39
56,111,8746,2565,17
56,112,7345,1785,17
56,114,9018,3577,25
56,115,12211,3518,27
56,116,12308,3571,27
56,117,10247,3278,22
56,89,6554,2191,15
56,109,12597,3261,20
56,120,15791,3763,30
56,121,16026,4127,30
56,77,15575,4096,35
56,94,14287,3599,30
56,95,15325,4110,30
56,96,15000,3947,25
56,100,19544,4467,55
56,101,19191,4403,55
56,107,17063,4389,30
56,108,15863,3966,30
56,97,17229,4403,30
56,98,16146,4159,30
56,99,17360,4403,30
56,103,20254,5147,37
56,104,18876,4436,35
56,105,18482,4606,35
56,106,16493,3815,45
56,125,17367,3798,45
56,126,19411,4344,55
56,127,21187,4989,37
56,128,20738,4540,60
56,131,22673,5203,58
56,122,14974,3389,43
56,123,16107,3488,45
56,124,17956,4359,35
56,132,18532,4013,50
56,133,19433,4672,37
56,134,16645,4570,30
56,157,16813,4315,35
56,158,19041,4940,38
56,135,15782,4269,34
56,136,15220,4103,30
56,137,14895,3819,34
56,138,15345,3998,30
56,139,12747,3494,20
56,140,14258,3734,25
56,141,15455,4094,30
56,118,12123,3301,20
56,119,11723,3027,20
56,142,14955,3757,34
56,143,13853,3648,29
56,144,13512,3730,29
56,145,11810,3180,24
56,153,15020,4418,29
56,155,17312,4537,34
56,156,17216,4126,36
56,154,15905,3956,34
56,162,18585,4651,36
56,163,18605,4930,36
56,164,17909,4613,36
56,161,20103,4758,38
56,165,18195,4607,36
56,166,17313,4243,36
56,167,16425,4303,34
56,180,18839,4863,36
56,181,20324,4894,38
56,182,19923,4915,38
56,146,11831,3501,27
56,147,11720,3393,27
56,148,11009,4015,30
56,151,12820,3818,32
56,152,17132,4312,36
56,178,19315,4692,38
56,173,13719,4322,32
56,176,20863,5107,23
56,168,17203,4433,34
56,169,17080,4295,34
56,179,18554,4359,38
56,150,12502,3536,20
56,82,7343,2622,15
56,83,11425,2730,0
56,84,12440,3834,24
56,85,7383,2495,15
56,174,17533,4701,22
56,175,21212,5559,27
56,186,19802,5194,49
56,187,21041,5464,38
56,188,21347,5772,38
56,189,21626,5378,32
56,190,22812,5702,80
56,191,26031,6044,92
56,193,22919,5724,39
56,184,22640,5798,39
56,185,21092,5346,38
56,192,26011,6718,39
56,194,25785,6403,39
56,195,22920,5434,39
56,196,24694,5964,53
56,1,22655,5533,80
56,52,6223,2149,15
56,129,22580,5013,65
56,170,18657,4474,36
56,171,17609,4499,36
56,183,20570,4806,38
56,197,22218,5523,39
56,177,19683,5076,36
56,172,20096,4971,23
56,26,8022,2622,25
56,25,11225,4189,30
56,86,9984,3272,22
56,198,29456,7128,72
81,2,27643,7617,89
81,3,27722,7956,95
81,4,25306,7226,87
81,51,9338,3598,15
81,53,10466,4712,20
81,54,10855,4153,25
81,55,4032,3055,0
81,56,3073,2314,0
81,87,5765,2767,10
81,10,22485,6004,23
81,11,25226,7177,80
81,5,22541,6668,79
81,6,16561,5674,65
81,7,21640,6708,70
81,8,19653,6145,27
81,9,25782,7639,23
81,130,29312,7823,40
81,159,34018,7512,80
81,40,35416,8713,57
81,72,29125,7633,40
81,16,24613,7134,80
81,160,26225,7482,40
81,17,22850,6478,32
81,37,23086,6718,32
81,38,28425,7376,40
81,42,25311,6781,41
81,69,27477,7489,41
81,73,26284,7171,40
81,12,26768,7965,85
81,13,27867,7967,72
81,14,31277,8322,50
81,15,29385,6756,58
81,39,28676,8213,40
81,41,28268,7250,50
81,70,30890,8149,54
81,71,29469,7604,50
81,102,25229,6991,39
81,43,24120,6770,51
81,44,23964,6665,51
81,67,22642,6239,39
81,68,24073,6855,39
81,74,23815,6973,51
81,75,23145,7237,49
81,36,22384,6517,32
81,45,21725,6101,49
81,64,19768,6139,50
81,65,22447,6197,37
81,66,21388,6468,46
81,76,19946,5642,35
81,18,19708,6246,75
81,19,19036,6076,75
81,20,20610,5725,46
81,21,18490,5861,70
81,22,16059,5428,60
81,33,20445,5874,46
81,34,19116,5687,44
81,46,18650,5618,44
81,31,16685,5227,70
81,32,16540,5820,60
81,47,21723,6418,46
81,48,17206,5494,70
81,60,11884,3907,0
81,61,18235,5907,70
81,78,16627,5104,57
81,23,14949,5074,20
81,24,12557,4336,19
81,27,9903,3901,17
81,28,13427,4737,50
81,29,12063,4244,50
81,30,16575,5143,70
81,49,14018,4820,60
81,59,13996,4612,50
81,113,6982,3118,10
81,50,13926,5211,50
81,57,2600,1993,0
81,58,4996,2906,5
81,79,11105,4934,20
81,80,7560,2573,15
81,88,7393,3071,15
81,110,16884,5106,25
81,62,14604,4896,60
81,63,14668,4328,0
81,90,13101,4769,27
81,91,13717,4799,27
81,92,14158,4534,29
81,93,18531,5434,30
81,111,11895,3855,19
81,112,8465,3078,15
81,114,9441,3985,20
81,115,11934,4318,22
81,116,14974,5000,24
81,117,13827,4561,24
81,89,8948,3122,17
81,109,15757,4769,25
81,120,19051,5358,30
81,121,19220,5834,30
81,77,21924,6041,37
81,94,18597,5499,30
81,95,19495,5872,40
81,96,18792,5807,35
81,100,20820,6085,49
81,101,22632,6570,51
81,107,19619,5929,44
81,108,19600,5823,35
81,97,20387,5968,35
81,98,20735,6336,37
81,99,21153,6263,37
81,103,24820,7000,39
81,104,22055,6002,49
81,105,22627,6311,37
81,106,21697,5758,50
81,125,22571,5741,53
81,126,23245,6223,37
81,127,24093,6559,51
81,128,25595,6744,53
81,131,23835,7432,40
81,122,20179,5332,50
81,123,21311,5431,50
81,124,21193,6095,49
81,132,21783,6232,35
81,133,21784,6249,35
81,134,19739,5797,35
81,157,19907,5543,35
81,158,22366,6533,37
81,135,18944,5791,35
81,136,18314,5330,35
81,137,18438,5495,30
81,138,18459,5402,30
81,139,15912,4762,20
81,140,17313,4986,30
81,141,18549,5317,35
81,118,15265,4569,20
81,119,14865,4295,20
81,142,18097,5139,35
81,143,16995,5008,30
81,144,17756,5378,30
81,145,16693,4768,30
81,153,19498,6110,35
81,155,20454,5919,35
81,156,20704,5752,35
81,154,20063,5825,37
81,162,21727,6033,37
81,163,21747,6312,37
81,164,21051,5995,37
81,161,23245,6492,39
81,165,22353,6476,37
81,166,20454,5983,37
81,167,19567,5985,35
81,180,21706,6550,37
81,181,23362,6572,39
81,182,24082,6780,39
81,146,15381,5062,29
81,147,14869,5147,29
81,148,11431,4414,25
81,151,12289,4214,30
81,152,16615,5738,34
81,178,21969,6097,37
81,173,14146,4707,30
81,176,17016,5187,34
81,168,20331,5815,35
81,169,20208,5677,35
81,179,19888,5516,35
81,150,11759,4593,17
81,82,10226,4485,20
81,83,14763,4021,0
81,84,15057,4814,29
81,85,6641,3552,10
81,174,17372,5347,60
81,175,21667,6606,38
81,186,22927,6942,39
81,187,23696,6645,39
81,188,21404,6900,36
81,189,22081,6425,39
81,190,18445,6784,35
81,191,22568,6970,23
81,193,28631,7187,40
81,184,28125,7766,40
81,185,23313,7218,39
81,192,25488,7603,39
81,194,25842,7531,39
81,195,25574,6611,40
81,196,27806,7712,40
81,1,25957,7016,80
81,52,9127,4016,15
81,129,27692,7167,54
81,170,18859,4834,22
81,171,17666,5627,34
81,183,23976,6601,39
81,197,26416,7602,39
81,177,18911,5674,35
81,172,16269,5013,32
81,26,15287,5989,35
81,25,15713,6088,24
81,86,8459,3703,20
81,198,37860,9275,85
87,2,28072,6987,90
87,3,30208,7231,42
87,4,26649,6097,41
87,51,18247,5021,36
87,53,20939,6078,37
87,54,21340,5715,37
87,55,18518,4739,36
87,56,16601,4297,34
87,81,4637,2715,5
87,10,23327,5446,40
87,11,25386,6107,42
87,5,28766,7117,41
87,6,28114,6527,42
87,7,22138,5976,80
87,8,21444,5664,80
87,9,23798,6191,85
87,130,27713,6527,42
87,159,29450,6770,42
87,40,28169,6458,50
87,72,24279,5783,40
87,16,25070,5783,55
87,160,25934,5720,40
87,17,22200,5287,39
87,37,19525,4833,38
87,38,21790,5363,39
87,42,21720,5080,39
87,69,25131,5853,55
87,73,21438,5321,37
87,12,28081,7021,57
87,13,27524,6732,41
87,14,27920,6631,41
87,15,26067,5340,55
87,39,25961,6657,40
87,41,24934,5654,40
87,70,27401,6647,40
87,71,24624,5975,49
87,102,20368,5144,37
87,43,20382,4696,38
87,44,20598,5069,37
87,67,18137,4150,38
87,68,19938,4665,38
87,74,20468,4777,37
87,75,19823,4673,37
87,36,20491,4978,39
87,45,18359,4509,35
87,64,15056,3774,34
87,65,16663,4224,30
87,66,18197,4585,35
87,76,16123,3721,34
87,18,21512,5171,37
87,19,21590,5268,39
87,20,17381,4047,36
87,21,17697,4843,36
87,22,18855,4852,41
87,33,17091,4135,36
87,34,15761,3951,34
87,46,15296,3878,34
87,31,17296,4071,36
87,32,18366,4542,36
87,47,18369,4678,36
87,48,17021,4179,36
87,60,16236,3912,34
87,61,15392,4228,34
87,78,10740,2956,50
87,23,19094,4574,38
87,24,19549,4981,38
87,27,20582,4996,38
87,28,18766,4292,38
87,29,19937,4647,38
87,30,17178,3987,36
87,49,16990,4457,36
87,59,17156,4048,36
87,113,3686,1480,10
87,50,20269,5460,38
87,57,12910,3554,27
87,58,3830,2803,0
87,79,9677,3056,40
87,80,8125,1946,25
87,88,4097,1549,10
87,110,12107,3212,24
87,62,13287,3561,60
87,63,11297,2973,60
87,90,9818,3040,17
87,91,10413,3067,19
87,92,10853,2806,19
87,93,13126,3576,29
87,111,8599,2344,17
87,112,5170,1557,15
87,114,6146,2542,15
87,115,10572,2848,27
87,116,10717,2939,27
87,117,10100,2971,22
87,89,9512,2496,25
87,109,12449,3043,20
87,120,15630,3733,30
87,121,15888,4021,30
87,77,16218,4072,30
87,94,14156,3569,25
87,95,14423,4065,20
87,96,14871,3917,25
87,100,20991,5148,39
87,101,19118,4999,35
87,107,16934,4359,30
87,108,15735,3936,30
87,97,16415,4101,34
87,98,15948,4061,30
87,99,17231,4373,30
87,103,19958,5153,37
87,104,18689,4406,35
87,105,18185,4612,35
87,106,17310,4409,30
87,125,19865,4798,37
87,126,20679,5081,37
87,127,20727,4963,37
87,128,22229,5148,39
87,131,23490,6039,39
87,122,16157,4035,30
87,123,17478,4183,35
87,124,17825,4256,35
87,132,20156,4693,39
87,133,19320,4566,37
87,134,18142,4775,35
87,157,16692,4085,35
87,158,18888,4776,38
87,135,15647,4046,35
87,136,15099,3873,30
87,137,14761,3596,30
87,138,16764,4178,30
87,139,12616,3230,20
87,140,14098,3529,25
87,141,16953,4298,30
87,118,11925,3086,25
87,119,11575,2764,20
87,142,14906,3580,35
87,143,13684,3393,30
87,144,14215,3659,30
87,145,13362,3172,30
87,153,13703,4201,29
87,155,16871,4219,35
87,156,17063,4028,37
87,154,15752,3742,35
87,162,18144,4333,37
87,163,18165,4615,37
87,164,17468,4299,37
87,161,19950,4660,39
87,165,18042,4393,37
87,166,17160,4029,37
87,167,16278,4026,35
87,180,18686,4649,37
87,181,20171,4680,39
87,182,19770,4701,39
87,146,12085,3466,29
87,147,11573,3212,27
87,148,8136,2972,20
87,151,8994,2772,25
87,152,16975,4414,35
87,178,19162,4594,39
87,173,10844,3276,25
87,176,20576,4925,39
87,168,16734,4144,35
87,169,16611,4006,35
87,179,17237,4142,36
87,150,8584,3195,20
87,82,9669,3230,25
87,83,13311,3615,20
87,84,9472,2643,19
87,85,5404,2579,10
87,174,13608,4356,29
87,175,18371,4714,36
87,186,19655,4917,50
87,187,20897,5466,50
87,188,21194,5558,39
87,189,18785,4533,37
87,190,15188,4511,40
87,191,19471,5250,51
87,193,22766,5510,40
87,184,22487,5584,40
87,185,20939,5132,39
87,192,18042,5961,42
87,194,25632,6189,40
87,195,22779,5436,52
87,196,24547,5687,54
87,1,26400,6305,85
87,52,21365,5707,37
87,129,24326,5571,40
87,170,18188,4184,37
87,171,17456,4285,37
87,183,20417,4708,39
87,197,22065,5309,40
87,177,19530,4862,37
87,172,11854,3781,27
87,26,25007,7237,39
87,25,25750,6354,42
87,86,2875,1535,5
87,198,27756,7888,54
10,2,12747,3727,29
10,3,6944,2097,15
10,4,9197,2192,19
10,51,16491,4285,32
10,53,24150,6537,42
10,54,22754,5851,42
10,55,20395,5340,27
10,56,17982,4651,27
10,81,28227,6610,46
10,87,21426,5488,85
10,11,3860,1640,10
10,5,14353,3805,29
10,6,10987,3980,22
10,7,10703,3740,30
10,8,4693,1822,15
10,9,3360,1944,5
10,130,23257,5158,28
10,159,25938,5622,24
10,40,23614,5400,40
10,72,20276,4750,37
10,16,5475,1857,15
10,160,23017,4852,24
10,17,3523,1412,10
10,37,4593,1688,10
10,38,10320,2602,27
10,42,11189,2498,32
10,69,8843,2899,20
10,73,12505,3579,24
10,12,5940,2528,10
10,13,8371,2755,20
10,14,12875,3732,20
10,15,13608,2846,39
10,39,14522,3891,34
10,41,8869,2787,22
10,70,11337,3776,24
10,71,13694,3781,42
10,102,14513,3547,30
10,43,11084,2808,24
10,44,8520,2429,22
10,67,8853,1921,19
10,68,9808,2598,19
10,74,11978,2883,29
10,75,11305,2786,24
10,36,3971,1245,10
10,45,6074,1680,15
10,64,8058,2601,20
10,65,7347,2061,20
10,66,8524,2039,22
10,76,9765,2131,27
10,18,3734,1241,15
10,19,5031,2104,15
10,20,9804,2916,35
10,21,7389,2890,20
10,22,9803,3568,22
10,33,10664,2983,30
10,34,9104,2920,25
10,46,12306,3127,32
10,31,12867,3599,32
10,32,14319,3674,34
10,47,13778,3591,32
10,48,14472,3778,34
10,60,13861,3695,40
10,61,11303,3795,30
10,78,12590,3552,40
10,23,10284,3464,22
10,24,11135,3041,24
10,27,14703,4275,25
10,28,16550,4345,47
10,29,12957,3902,29
10,30,12757,3515,32
10,49,13612,4024,34
10,59,15209,4009,45
10,113,21574,5695,53
10,50,16297,5267,34
10,57,19506,5679,32
10,58,21089,5713,43
10,79,14516,4637,55
10,80,23680,4334,50
10,88,20889,5191,53
10,110,18622,4079,40
10,62,9897,3104,30
10,63,10660,3041,30
10,90,14310,4460,34
10,91,13499,3894,34
10,92,11681,3353,32
10,93,11476,3379,32
10,111,17619,4178,39
10,112,19192,4645,51
10,114,33187,6271,74
10,115,18155,4254,47
10,116,18300,4345,47
10,117,17237,4790,47
10,89,23054,4751,50
10,109,15531,3330,39
10,120,14805,3219,36
10,121,14251,3446,34
10,77,8724,2309,22
10,94,12305,2880,32
10,95,12744,2712,34
10,96,12377,2743,29
10,100,12109,2895,25
10,101,13062,2968,25
10,107,10640,2225,20
10,108,11583,2608,29
10,97,10791,2575,27
10,98,10762,2661,19
10,99,10097,2185,19
10,103,15469,3527,22
10,104,13941,2797,20
10,105,13751,3274,20
10,106,11476,2566,20
10,125,15116,3193,22
10,126,15931,3472,22
10,127,15979,3354,22
10,128,17480,3544,22
10,131,18741,4435,22
10,122,12957,3089,20
10,123,12604,2623,20
10,124,13037,2988,20
10,132,15459,3316,22
10,133,14976,3292,22
10,134,18585,4199,35
10,157,17983,4096,30
10,158,20081,4799,32
10,135,13830,3525,20
10,136,19115,4146,35
10,137,16411,3980,36
10,138,15940,3664,36
10,139,15534,3303,39
10,140,17132,3794,38
10,141,19105,4191,35
10,118,16243,3931,36
10,119,15843,3657,36
10,142,17681,3690,44
10,143,18285,3557,47
10,144,18259,4465,41
10,145,17426,3978,41
10,153,20283,5316,41
10,155,18266,4655,38
10,156,21838,4470,57
10,154,18833,3948,51
10,162,21508,4643,56
10,163,21896,5331,37
10,164,20833,4605,51
10,161,22325,4946,37
10,165,21123,4599,56
10,166,21519,4171,54
10,167,20656,4075,49
10,180,22563,4101,54
10,181,23253,4886,58
10,182,24968,4812,64
10,146,20790,4833,43
10,147,21481,5003,43
10,148,24456,5656,44
10,151,23062,5417,44
10,152,21042,4735,43
10,178,24104,4750,57
10,173,23583,5471,44
10,176,25649,5258,64
10,168,20993,4372,49
10,169,20810,4213,49
10,179,21073,3854,54
10,150,29025,7019,30
10,82,23898,6421,42
10,83,28095,7255,46
10,84,31108,7395,55
10,85,23906,5978,28
10,174,31066,6782,47
10,175,25508,6459,52
10,186,24003,4666,57
10,187,24709,5482,59
10,188,27335,6122,64
10,189,25922,6278,52
10,190,27883,6480,46
10,191,30880,7526,47
10,193,28360,6160,68
10,184,29011,5836,71
10,185,25342,4741,59
10,192,29521,7456,54
10,194,30924,6032,81
10,195,26590,5451,64
10,196,28956,5412,74
10,1,12825,3483,24
10,52,22779,5843,42
10,129,19578,3963,23
10,170,22514,4624,59
10,171,21519,5091,43
10,183,21528,5025,37
10,197,26648,4982,61
10,177,25899,5320,67
10,172,22465,5214,44
10,26,18988,5490,30
10,25,15065,4219,34
10,86,25354,6273,54
10,198,29523,7041,65
11,2,11400,3313,27
11,3,5597,1941,15
11,4,7488,2037,17
11,51,18823,5105,27
11,53,24910,7026,37
11,54,23547,6338,37
11,55,22124,6104,32
11,56,20189,5201,32
11,81,28088,7482,57
11,87,26205,6727,45
11,10,3761,1730,10
11,5,12967,3762,29
11,6,17317,4572,42
11,7,13438,4255,32
11,8,7024,2812,15
11,9,5907,2782,15
11,130,22981,5823,37
11,159,25678,6039,38
11,40,12920,4634,40
11,72,15882,4170,34
11,16,4169,1999,5
11,160,25560,5754,41
11,17,5712,2122,15
11,37,6786,2398,15
11,38,13598,3269,29
11,42,10559,3144,27
11,69,10307,3446,25
11,73,14885,3967,34
11,12,6035,2623,15
11,13,6603,2579,15
11,14,10742,3419,25
11,15,6867,2295,15
11,39,7922,2758,15
11,41,8932,2282,19
11,70,11399,3271,19
11,71,12059,3401,30
11,102,15743,4778,34
11,43,10625,3510,30
11,44,10818,3137,33
11,67,12481,3043,37
11,68,13413,4008,32
11,74,17140,4139,53
11,75,16535,4262,53
11,36,6164,1955,15
11,45,8274,2394,17
11,64,11736,3484,27
11,65,9550,2818,22
11,66,12072,2883,29
11,76,13314,2972,29
11,18,5959,2197,15
11,19,7362,3094,15
11,20,10350,3398,30
11,21,10016,3665,30
11,22,10060,4073,25
11,33,12857,3885,32
11,34,11706,3759,35
11,46,14499,4029,34
11,31,15207,4487,34
11,32,16512,4576,36
11,47,15971,4493,34
11,48,15728,4750,34
11,60,16355,4775,39
11,61,16757,5166,34
11,78,17494,4936,39
11,23,13547,4241,29
11,24,13488,3785,25
11,27,16294,4906,25
11,28,16055,5013,30
11,29,15310,4633,30
11,30,15097,4403,34
11,49,15965,4778,35
11,59,18716,5231,40
11,113,25029,6593,45
11,50,18646,5895,35
11,57,21713,6173,37
11,58,23295,6315,48
11,79,22260,6273,42
11,80,25606,4870,65
11,88,24344,6089,45
11,110,14994,4418,25
11,62,15391,3717,34
11,63,16546,3845,36
11,90,20663,5319,38
11,91,19852,4753,38
11,92,17567,4154,36
11,93,18053,4195,36
11,111,18060,4804,35
11,112,22646,5543,44
11,114,36934,7527,85
11,115,24023,5832,65
11,116,24856,6066,53
11,117,22762,5766,48
11,89,24981,5287,60
11,109,19029,3866,50
11,120,16950,3995,40
